PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Thomas-White, Krystal J.; Kliethermes, Stephanie; Rickey, Leslie; Lukacz, Emily S.; Richter, Holly E.; Moalli, Pamela; Zimmem, Philippe; Norton, Peggy; Kusek, John W.; Wolfe, Alan J.; Brubaker, Linda		Natl Inst Diabet Digestive Kidney						Evaluation of the urinary microbiota of women with uncomplicated stress urinary incontinence								AMERICAN JOURNAL OF OBSTETRICS AND GYNECOLOGY				216	1					55.e1-e16	10.1016/j.ajog.2016.07.049			JAN 2017	2017										11							WOS:000396381100014		
J	Frankova, Marketa; Sumberova, Katerina; Potuzak, Jan; Vild, Ondrej								The role of plant substrate type in shaping the composition and diversity of epiphytic diatom assemblages in a eutrophic reservoir								FUNDAMENTAL AND APPLIED LIMNOLOGY				189	2			117	135		10.1127/fal/2016/0936			JAN 2017	2017						10th Central European Diatom Meeting (CE-DiatoM)	APR 20-23, 2016	MTA Ctr Ecol Res; Hungarian Nat Hist Mus	Budapest, HUNGARY	1							WOS:000395223500004		
J	Francisco-Fernandez, Mario; Tarrio-Saavedra, Javier; Naya, Salvador; Lopez-Beceiro, Jorge; Artiaga, Ramon								Statistical classification of early and late wood through the growth rings using thermogravimetric analysis								JOURNAL OF THERMAL ANALYSIS AND CALORIMETRY				127	1			499	506		10.1007/s10973-016-5917-5			JAN 2017	2017										1							WOS:000392337000055		
J	Thi Ho Nguyen; Bird, Nicola L.; Grant, Emma J.; Miles, John J.; Thomas, Paul G.; Kotsimbos, Tom C.; Mifsud, Nicole A.; Kedzierska, Katherine								Maintenance of the EBV-specific CD8+ TCR alpha beta repertoire in immunosuppressed lung transplant recipients								IMMUNOLOGY AND CELL BIOLOGY				95	1			77	86		10.1038/icb.2016.71			JAN 2017	2017										5							WOS:000392788300011		
J	Ainsbury, Elizabeth A.; Higueras, Manuel; Puig, Pedro; Einbeck, Jochen; Samaga, Daniel; Francesc Barquinero, Joan; Barrios, Lleonard; Brzozowska, Beata; Fattibene, Paola; Gregoire, Eric; Jaworska, Alicja; Lloyd, David; Oestreicher, Ursula; Romm, Horst; Rothkamm, Kai; Roy, Laurence; Sommer, Sylwester; Terzoudi, Georgia; Thierens, Hubert; Trompier, Francois; Vral, Anne; Woda, Clemens								Uncertainty of fast biological radiation dose assessment for emergency response scenarios								INTERNATIONAL JOURNAL OF RADIATION BIOLOGY				93	1			127	135		10.1080/09553002.2016.1227106			JAN 2017	2017										2							WOS:000392891400016		
J	Williamson, Cait M.; Romeo, Russell D.; Curley, James P.								Dynamic changes in social dominance and mPOA GnRH expression in male mice following social opportunity								HORMONES AND BEHAVIOR				87				80	88		10.1016/j.yhbeh.2016.11.001			JAN 2017	2017										4							WOS:000392905500010		
J	Apfelbeck, Beate; Flinks, Heiner; Goymann, Wolfgang								Territorial aggression does not feed back on testosterone in a multiple-brooded songbird species with breeding and non-breeding season territoriality, the European stonechat								HORMONES AND BEHAVIOR				87				89	95		10.1016/j.yhbeh.2016.11.002			JAN 2017	2017										2							WOS:000392905500011		
J	Lundberg, Stina; Martinsson, My; Nylander, Ingrid; Roman, Erika								Altered corticosterone levels and social play behavior after prolonged maternal separation in adolescent male but not female Wistar rats								HORMONES AND BEHAVIOR				87				137	144		10.1016/j.yhbeh.2016.11.016			JAN 2017	2017										5							WOS:000392905500016		
J	Abram, Nicola K.; Meijaard, Erik; Wilson, Kerrie A.; Davis, Jacqueline T.; Wells, Jessie A.; Ancrenaz, Marc; Budiharta, Sugeng; Durrant, Alexandra; Fakhruzzi, Afif; Runting, Rebecca K.; Gaveau, David; Mengersen, Kerrie								Oil palm-community conflict mapping in Indonesia: A case for better community liaison in planning for development initiatives								APPLIED GEOGRAPHY				78				33	44		10.1016/j.apgeog.2016.10.005			JAN 2017	2017										5							WOS:000392895900004		
J	Plieninger, Hansjoerg								Mountain or Molehill? A Simulation Study on the Impact of Response Styles								EDUCATIONAL AND PSYCHOLOGICAL MEASUREMENT				77	1			32	53		10.1177/0013164416636655			JAN 2017	2017										6							WOS:000392882900002		
J	Sinharay, Sandip; Johnson, Matthew S.								Three New Methods for Analysis of Answer Changes								EDUCATIONAL AND PSYCHOLOGICAL MEASUREMENT				77	1			54	81		10.1177/0013164416632287			JAN 2017	2017										5							WOS:000392882900003		
J	Huggins-Manley, Anne Corinne								Psychometric Consequences of Subpopulation Item Parameter Drift								EDUCATIONAL AND PSYCHOLOGICAL MEASUREMENT				77	1			143	164		10.1177/0013164416643369			JAN 2017	2017										1							WOS:000392882900007		
J	Fraiola, Kauaoa M. S.; Carlson, Stephanie M.								Feeding Microhabitat Use and Selectivity of Juvenile Mugil cephalus (Actinopterygii: Mugilidae) in a Hawaiian Stream								PACIFIC SCIENCE				71	1			45	56		10.2984/71.1.4			JAN 2017	2017										0							WOS:000392782500004		
J	Marcon, Eric; Puech, Florence								A typology of distance-based measures of spatial concentration								REGIONAL SCIENCE AND URBAN ECONOMICS				62				56	67		10.1016/j.regsciurbeco.2016.10.004			JAN 2017	2017										0							WOS:000392888800006		
J	Dubief, Bruno; Nunes, Flavia L. D.; Basuyaux, Olivier; Paillard, Christine								Immune priming and portal of entry effectors improve response to vibrio infection in a resistant population of the European abalone								FISH & SHELLFISH IMMUNOLOGY				60				255	264		10.1010/j.fsi.2016.11.017			JAN 2017	2017										0							WOS:000392770000029		
J	Robertson, Shaun; Bradley, Janette E.; MacColl, Andrew D. C.								No evidence of local adaptation of immune responses to Gyrodactylus in three-spined stickleback (Gasterosteus aculeatus)								FISH & SHELLFISH IMMUNOLOGY				60				275	281		10.1016/j.fsi.2016.11.058			JAN 2017	2017										3							WOS:000392770000031		
J	Knecht, Andrea L.; Truong, Lisa; Simonich, Michael T.; Tanguay, Robert L.								Developmental benzo[a]pyrene (B[a]P) exposure impacts larval behavior and impairs adult learning in zebrafish								NEUROTOXICOLOGY AND TERATOLOGY				59				27	34		10.1016/j.ntt.2016.10.006			JAN-FEB 2017	2017										16							WOS:000392890100003		
J	Nannini, Drew R.; Torres, Mina; Chen, Yii-Der I.; Taylor, Kent D.; Rotter, Jerome I.; Varma, Rohit; Gao, Xiaoyi								A Genome-Wide Association Study of Vertical Cup-Disc Ratio in a Latino Population								INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE				58	1			87	95		10.1167/iovs.16-19891			JAN 2017	2017										3							WOS:000392954300011		
J	Johnsson, Anna; Broberg, Per; Johnsson, Anders; Tornberg, Asa B.; Olsson, Hakan								Occupational sedentariness and breast cancer risk								ACTA ONCOLOGICA				56	1			75	80		10.1080/0284186X.2016.1262547			2017	2017										4							WOS:000392819600012		
J	Helm, Jonathan Lee; Castro-Schilo, Laura; Oravecz, Zita								Bayesian Versus Maximum Likelihood Estimation of Multitrait-Multimethod Confirmatory Factor Models								STRUCTURAL EQUATION MODELING-A MULTIDISCIPLINARY JOURNAL				24	1			17	30		10.1080/10705511.2016.1236261			JAN-FEB 2017	2017										1							WOS:000392839200002		
J	Ulitzsch, Esther; Holtmann, Jana; Schultze, Martin; Eid, Michael								Comparing Multilevel and Classical Confirmatory Factor Analysis Parameterizations of Multirater Data: A Monte Carlo Simulation Study								STRUCTURAL EQUATION MODELING-A MULTIDISCIPLINARY JOURNAL				24	1			80	103		10.1080/10705511.2016.1251846			JAN-FEB 2017	2017										2							WOS:000392839200006		
J	Myers, Nicholas D.; Ahn, Soyeon; Lu, Min; Celimli, Seniz; Zopluoglu, Cengiz								Reordering and Reflecting Factors for Simulation Studies With Exploratory Factor Analysis								STRUCTURAL EQUATION MODELING-A MULTIDISCIPLINARY JOURNAL				24	1			112	128		10.1080/10705511.2016.1230721			JAN-FEB 2017	2017										1							WOS:000392839200008		
J	Marcoulides, Katerina M.; Yuan, Ke-Hai								New Ways to Evaluate Goodness of Fit: A Note on Using Equivalence Testing to Assess Structural Equation Models								STRUCTURAL EQUATION MODELING-A MULTIDISCIPLINARY JOURNAL				24	1			148	153		10.1080/10705511.2016.1225260			JAN-FEB 2017	2017										10							WOS:000392839200010		
J	Arriba, Mar-A; Garcia, Juan L.; Rueda, Daniel; Perez, Jessica; Brandariz, Lorena; Nutu, Oana A.; Alonso, Laura; Rodriguez, Yolanda; Urioste, Miguel; Gonzalez-Sarmiento, Rogelio; Perea, Jose								Unsupervised Analysis of Array Comparative Genomic Hybridization Data from Early-Onset Colorectal Cancer Reveals Equivalence with Molecular Classification and Phenotypes								NEOPLASIA				19	1			28	34		10.1016/j.neo.2016.11.006			JAN 2017	2017										0							WOS:000393058200004		
J	Levordashka, Ana; Utz, Sonja								Spontaneous Trait Inferences on Social Media								SOCIAL PSYCHOLOGICAL AND PERSONALITY SCIENCE				8	1			93	101		10.1177/1948550616663803			JAN 2017	2017										1							WOS:000392867300011		
J	Thorup, Kasper; Tottrup, Anders P.; Willemoes, Mikkel; Klaassen, Raymond H. G.; Strandberg, Roine; Vega, Marta Lomas; Dasari, Hari P.; Araujo, Miguel B.; Wikelski, Martin; Rahbek, Carsten								Resource tracking within and across continents in long-distance bird migrants								SCIENCE ADVANCES				3	1					e1601360	10.1126/sciadv.1601360			JAN 2017	2017										20							WOS:000393789900013		
J	Shen, Qinhua; Hedley, Mike; Arbestain, Marta Camps; Kirschbaum, Miko U. F.								Tephra is an effective P diffusion barrier in root exclusion experiments								PLANT AND SOIL				410	1-2			51	61		10.1007/s11104-016-2980-4			JAN 2017	2017										0							WOS:000392392200004		
J	Osanai, Yui; Tissue, David T.; Bange, Michael P.; Anderson, Ian C.; Braunack, Michael V.; Singh, Brajesh K.								Plant-soil interactions and nutrient availability determine the impact of elevated CO2 and temperature on cotton productivity								PLANT AND SOIL				410	1-2			87	102		10.1007/s11104-016-2981-3			JAN 2017	2017										3							WOS:000392392200007		
J	Brandt, Franziska B.; Martinson, Guntars O.; Conrad, Ralf								Bromeliad tanks are unique habitats for microbial communities involved in methane turnover								PLANT AND SOIL				410	1-2			167	179		10.1007/s11104-016-2988-9			JAN 2017	2017										1							WOS:000392392200013		
J	Quigley, Kathleen M.; Donati, George L.; Anderson, T. Michael								Variation in the soil 'silicon landscape' explains plant silica accumulation across environmental gradients in Serengeti								PLANT AND SOIL				410	1-2			217	229		10.1007/s11104-016-3000-4			JAN 2017	2017										1							WOS:000392392200017		
J	Strack, Maria; Mwakanyamale, Kisa; Fard, Golnoush Hassanpour; Bird, Melanie; Berube, Vicky; Rochefort, Line								Effect of plant functional type on methane dynamics in a restored minerotrophic peatland								PLANT AND SOIL				410	1-2			231	246		10.1007/s11104-016-2999-6			JAN 2017	2017										3							WOS:000392392200018		
J	Hasselquist, Eliza Maher; Hasselquist, Niles J.; Sparks, Jed P.; Nilsson, Christer								Recovery of nitrogen cycling in riparian zones after stream restoration using delta N-15 along a 25-year chronosequence in northern Sweden								PLANT AND SOIL				410	1-2			423	436		10.1007/s11104-016-3038-3			JAN 2017	2017										0							WOS:000392392200032		
J	Weidner, Simone; Latz, Ellen; Agaras, Betina; Valverde, Claudio; Jousset, Alexandre								Protozoa stimulate the plant beneficial activity of rhizospheric pseudomonads								PLANT AND SOIL				410	1-2			509	515		10.1007/s11104-016-3094-8			JAN 2017	2017										4							WOS:000392392200038		
J	Ferreras, P.; Diaz-Ruiz, F.; Alves, P. C.; Monterroso, P.								Optimizing camera-trapping protocols for characterizing mesocarnivore communities in south-western Europe								JOURNAL OF ZOOLOGY				301	1			23	31		10.1111/jzo.12386			JAN 2017	2017										0							WOS:000392498500004		
J	Ali, Aminata; Carre, Arnaud; Orri, Massimiliano; Urbach, Mathieu; Barry, Caroline; Hassler, Christine; Falissard, Bruno; Berthoz, Sylvie; Nordon, Clementine								The real-life effectiveness of psychosocial therapies on social autonomy in schizophrenia patients: Results from a nationwide cohort study in France								PSYCHIATRY RESEARCH				247				97	104		10.1016/j.psychres.2016.10.048			JAN 2017	2017										1							WOS:000392772400018		
J	Janssen, Philippe; Fuhr, Marc; Cateau, Eugenie; Nusillard, Benoit; Bouget, Christophe								Forest continuity acts congruently with stand maturity in structuring the functional composition of saproxylic beetles								BIOLOGICAL CONSERVATION				205				1	10		10.1016/j.biocon.2016.11.021			JAN 2017	2017										4							WOS:000392769300001		
J	Joseph, Grant S.; Seymour, Colleen L.; Foord, Stefan H.								The effect of infrastructure on the invasion of a generalist predator: Pied crows in southern Africa as a case-study								BIOLOGICAL CONSERVATION				205				11	15		10.1016/j.biocon.2016.11.026			JAN 2017	2017										3							WOS:000392769300002		
J	Assandri, Giacomo; Giacomazzo, Marco; Brambilla, Mattia; Griggio, Matteo; Pedrini, Paolo								Nest density, nest-site selection, and breeding success of birds in vineyards: Management implications for conservation in a highly intensive farming system								BIOLOGICAL CONSERVATION				205				23	33		10.1016/j.biocon.2016.11.020			JAN 2017	2017										12							WOS:000392769300004		
J	Speed, James D. M.; Austrheim, Gunnar								The importance of herbivore density and management as determinants of the distribution of rare plant species								BIOLOGICAL CONSERVATION				205				77	84		10.1016/j.biocon.2016.11.030			JAN 2017	2017										3							WOS:000392769300009		
J	Edwards, Felicity A.; Finan, Jessica; Graham, Lucy K.; Larsen, Trond H.; Wilcove, David S.; Hsu, Wayne W.; Chey, V. K.; Hamer, Keith C.								The impact of logging roads on dung beetle assemblages in a tropical rainforest reserve								BIOLOGICAL CONSERVATION				205				85	92		10.1016/j.biocon.2016.11.011			JAN 2017	2017										2							WOS:000392769300010		
J	Czenze, Zenon J.; Brigham, R. Mark; Hickey, Anthony J. R.; Parsons, Stuart								Cold and alone? Roost choice and season affect torpor patterns in lesser short-tailed bats								OECOLOGIA				183	1			1	8		10.1007/s00442-016-3707-1			JAN 2017	2017										5							WOS:000392391300001		
J	Kleine, Sandra; Weissinger, Lisa; Mueller, Caroline								Impact of drought on plant populations of native and invasive origins								OECOLOGIA				183	1			9	20		10.1007/s00442-016-3706-2			JAN 2017	2017										0							WOS:000392391300002		
J	Liman, Anna-Sara; Dalin, Peter; Bjorkman, Christer								Enhanced leaf nitrogen status stabilizes omnivore population density								OECOLOGIA				183	1			57	65		10.1007/s00442-016-3742-y			JAN 2017	2017										3							WOS:000392391300006		
J	Milanesi, Pietro; Holderegger, R.; Caniglia, R.; Fabbri, E.; Galaverni, M.; Randi, E.								Expert-based versus habitat-suitability models to develop resistance surfaces in landscape genetics								OECOLOGIA				183	1			67	79		10.1007/s00442-016-3751-x			JAN 2017	2017										1							WOS:000392391300007		
J	Gehman, Alyssa-Lois M.; Grabowski, Jonathan H.; Hughes, A. Randall; Kimbro, David L.; Piehler, Michael F.; Byers, James E.								Predators, environment and host characteristics influence the probability of infection by an invasive castrating parasite								OECOLOGIA				183	1			139	149		10.1007/s00442-016-3744-9			JAN 2017	2017										4							WOS:000392391300012		
J	Heino, Jani; Gronroos, Mira								Exploring species and site contributions to beta diversity in stream insect assemblages								OECOLOGIA				183	1			151	160		10.1007/s00442-016-3754-7			JAN 2017	2017										10							WOS:000392391300013		
J	Casey, Jordan M.; Baird, Andrew H.; Brandl, Simon J.; Hoogenboom, Mia O.; Rizzari, Justin R.; Frisch, Ashley J.; Mirbach, Christopher E.; Connolly, Sean R.								A test of trophic cascade theory: fish and benthic assemblages across a predator density gradient on coral reefs								OECOLOGIA				183	1			161	175		10.1007/s00442-016-3753-8			JAN 2017	2017										4							WOS:000392391300014		
J	Milotic, Tanja; Quide, Stijn; Van Loo, Thomas; Hoffmann, Maurice								Linking functional group richness and ecosystem functions of dung beetles: an experimental quantification								OECOLOGIA				183	1			177	190		10.1007/s00442-016-3756-5			JAN 2017	2017										1							WOS:000392391300015		
J	Quattrini, Andrea M.; Gomez, Carlos E.; Cordes, Erik E.								Environmental filtering and neutral processes shape octocoral community assembly in the deep sea								OECOLOGIA				183	1			221	236		10.1007/s00442-016-3765-4			JAN 2017	2017										3							WOS:000392391300019		
J	Stephens, Jeffrey P.; Stoler, Aaron B.; Sckrabulis, Jason P.; Fetzer, Aaron J.; Berven, Keith A.; Tiegs, Scott D.; Raffel, Thomas R.								Ontogenetic changes in sensitivity to nutrient limitation of tadpole growth								OECOLOGIA				183	1			263	273		10.1007/s00442-016-3746-7			JAN 2017	2017										1							WOS:000392391300022		
J	Ruskin, Katharine J.; Etterson, Matthew A.; Hodgman, Thomas P.; Borowske, Alyssa C.; Cohen, Jonathan B.; Elphick, Chris S.; Field, Christopher R.; Kern, Rebecca A.; King, Erin; Kocek, Alison R.; Kovach, Adrienne I.; O'Brien, Kathleen M.; Pau, Nancy; Shriver, W. Gregory; Walsh, Jennifer; Olsen, Brian J.								Seasonal fecundity is not related to geographic position across a species' global range despite a central peak in abundance								OECOLOGIA				183	1			291	301		10.1007/s00442-016-3745-8			JAN 2017	2017										8							WOS:000392391300024		
J	Hoedemaker, Renske S.; Ernst, Jessica; Meyer, Antje S.; Belke, Eva								Language production in a shared task: Cumulative Semantic Interference from self- and other-produced context words								ACTA PSYCHOLOGICA				172				55	63		10.1016/j.actpsy.2016.11.007			JAN 2017	2017										2							WOS:000392773200007		
J	Jankowski, Clementine; Guiu, S.; Cortet, M.; Charon-Barra, C.; Desmoulins, I.; Lorgis, V.; Arnould, L.; Fumoleau, P.; Coudert, B.; Rouzier, R.; Coutant, C.; Reyal, F.								Predictive factors of pathologic complete response of HER2-positive breast cancer after preoperative chemotherapy with trastuzumab: development of a specific predictor and study of its utilities using decision curve analysis								BREAST CANCER RESEARCH AND TREATMENT				161	1			73	81		10.1007/s10549-016-4040-4			JAN 2017	2017										1							WOS:000392188500008		
J	Chowdhury, Marzana; Euhus, David; Onega, Tracy; Biswas, Swati; Choudhary, Pankaj K.								A model for individualized risk prediction of contralateral breast cancer								BREAST CANCER RESEARCH AND TREATMENT				161	1			153	160		10.1007/s10549-016-4039-x			JAN 2017	2017										8							WOS:000392188500015		
J	Ha, Kieu-Phuong; Grice, Martine								Tone and intonation in discourse management - How do speakers of Standard Vietnamese initiate a repair?								JOURNAL OF PRAGMATICS				107				60	83		10.1016/j.pragma.2016.11.006			JAN 2017	2017										0							WOS:000392780900005		
J	Whalley, Stephanie; Klein, Sharon J. W.; Benjamin, Jeffrey								Economic analysis of woody biomass supply chain in Maine								BIOMASS & BIOENERGY				96				38	49		10.1016/j.biombioe.2016.10.015			JAN 2017	2017										5							WOS:000392677200005		
J	Subhashree, Srinivasagan N.; Igathinathane, C.; Bora, Ganesh C.; Ripplinger, David; Backer, Leslie								Optimized location of biomass bales stack for efficient logistics								BIOMASS & BIOENERGY				96				130	141		10.1016/j.biombioe.2016.11.007			JAN 2017	2017										0							WOS:000392677200015		
J	Salehipour-shirazi, Golnaz; Ferguson, Laura V.; Sinclair, Brent J.								Does cold activate the Drosophila melanogaster immune system?								JOURNAL OF INSECT PHYSIOLOGY				96				29	34		10.1016/j.jinsphys.2016.10.009			JAN 2017	2017										2							WOS:000392686100005		
J	Jakobs, Ruth; Ahmadi, Banafsheh; Houben, Sarah; Gariepy, Tara D.; Sinclair, Brent J.								Cold tolerance of third-instar Drosophila suzukii larvae								JOURNAL OF INSECT PHYSIOLOGY				96				45	52		10.1016/j.jinsphys.2016.10.008			JAN 2017	2017										2							WOS:000392686100007		
J	Wlodarczyk, Tomasz; Szczepaniak, Lech								Facultative slave-making ants Formica sanguinea label their slaves with own recognition cues instead of employing the strategy of chemical mimicry								JOURNAL OF INSECT PHYSIOLOGY				96				98	107		10.1016/j.jinsphys.2016.10.016			JAN 2017	2017										1							WOS:000392686100013		
J	Perry, Patrick O.								Fast moment-based estimation for hierarchical models								JOURNAL OF THE ROYAL STATISTICAL SOCIETY SERIES B-STATISTICAL METHODOLOGY				79	1			267	291		10.1111/rssb.12165			JAN 2017	2017										1							WOS:000392486000013		
J	Garcia-Saiz, Diego; Zorrilla, Marta; Bosque, Jose Luis								A clustering-based knowledge discovery process for data centre infrastructure management								JOURNAL OF SUPERCOMPUTING				73	1			215	226		10.1007/s11227-016-1693-z			JAN 2017	2017										0							WOS:000392397200018		
J	Hardy, B.; Cornelis, J. -T.; Houben, D.; Leifeld, J.; Lambert, R.; Dufey, J. E.								Evaluation of the long-term effect of biochar on properties of temperate agricultural soil at pre-industrial charcoal kiln sites in Wallonia, Belgium								EUROPEAN JOURNAL OF SOIL SCIENCE				68	1			80	89		10.1111/ejss.12395			JAN 2017	2017										9							WOS:000392814700011		
J	Tang, Chia-Hsi; Coull, Brent A.; Schwartz, Joel; Di, Qian; Koutrakis, Petros								Trends and spatial patterns of fine-resolution aerosol optical depth-derived PM2.5 emissions in the Northeast United States from 2002 to 2013								JOURNAL OF THE AIR & WASTE MANAGEMENT ASSOCIATION				67	1			64	74		10.1080/10962247.2016.1218393			2017	2017										3							WOS:000392659700008		
J	Artacho, Paulina; Saravia, Julia; Perret, Samuel; Luis Bartheld, Jose; Le Galliard, Jean-Francois								Geographic variation and acclimation effects on thermoregulation behavior in the widespread lizard Liolaemus pictus								JOURNAL OF THERMAL BIOLOGY				63				78	87		10.1016/j.jtherbio.2016.11.001			JAN 2017	2017										3							WOS:000392686200010		
J	Zang, Qingda; Mansouri, Kamel; Williams, Antony J.; Judson, Richard S.; Allen, David G.; Casey, Warren M.; Kleinstreuer, Nicole C.								In Silico Prediction of Physicochemical Properties of Environmental Chemicals Using Molecular Fingerprints and Machine Learning								JOURNAL OF CHEMICAL INFORMATION AND MODELING				57	1			36	49		10.1021/acs.jcim.6b00625			JAN 2017	2017										8							WOS:000392687400006		
J	Bosc, Nicolas; Wroblowski, Berthold; Meyer, Christophe; Bonnet, Pascal								Prediction of Protein Kinase-Ligand Interactions through 2.5D Kinochemometrics								JOURNAL OF CHEMICAL INFORMATION AND MODELING				57	1			93	101		10.1021/acs.jcim.6b00520			JAN 2017	2017										5							WOS:000392687400011		
J	Mayr, Stefan; Mitter, Christine; Aichmayr, Andrea								Corporate Crisis and Sustainable Reorganization: Evidence from Bankrupt Austrian SMEs								JOURNAL OF SMALL BUSINESS MANAGEMENT				55	1			108	127		10.1111/jsbm.12248			JAN 2017	2017										0							WOS:000392605200005		
J	Schubach, Elisabeth; Zimmermann, Julia; Noack, Peter; Neyer, Franz J.								Short forms of the Utrecht-Management of Identity Commitments Scale (U-MICS) with the domains of job, romantic relationship, and region								JOURNAL OF ADOLESCENCE				54				104	109		10.1016/j.adolescence.2016.11.012			JAN 2017	2017										1							WOS:000392676700011		
J	Siric, Ivan; Kasap, Ante; Bedekovic, Dalibor; Falandysz, Jerzy								Lead, cadmium and mercury contents and bioaccumulation potential of wild edible saprophytic and ectomycorrhizal mushrooms, Croatia								JOURNAL OF ENVIRONMENTAL SCIENCE AND HEALTH PART B-PESTICIDES FOOD CONTAMINANTS AND AGRICULTURAL WASTES				52	3			156	165		10.1080/03601234.2017.1261538			2017	2017										4							WOS:000392613600003		
J	Duncan, Daniel								Australian singer, American features: Performing authenticity in country music								LANGUAGE & COMMUNICATION				52				31	44		10.1016/j.langcom.2016.08.004			JAN 2017	2017										0							WOS:000392768100004		
J	Modi, Bhavi P.; Washington, Sonya; Walsh, Scott W.; Jackson-Cook, Colleen; Archer, Kellie J.; Strauss, Jerome F., III								Expression patterns of the chromosome 21 MicroRNA cluster (miR-99a, miR-125b and let-7c) in chorioamniotic membranes								PLACENTA				49				1	9		10.1016/j.placenta.2016.11.002			JAN 2017	2017										2							WOS:000392781600001		
J	Iocca, Oreste; Farcomeni, Alessio; Lopez, Simon Pardinas; Talib, Huzefa S.								Alveolar ridge preservation after tooth extraction: a Bayesian Network meta-analysis of grafting materials efficacy on prevention of bone height and width reduction								JOURNAL OF CLINICAL PERIODONTOLOGY				44	1			104	114		10.1111/jcpe.12633			JAN 2017	2017										9							WOS:000392505600011		
J	Orehek, Edward; Human, Lauren J.								Self-Expression on Social Media: Do Tweets Present Accurate and Positive Portraits of Impulsivity, Self-Esteem, and Attachment Style?								PERSONALITY AND SOCIAL PSYCHOLOGY BULLETIN				43	1			60	70		10.1177/0146167216675332			JAN 2017	2017										1							WOS:000392602300005		
J	Choi, Ikkyu								Empirical profiles of academic oral English proficiency from an international teaching assistant screening test								LANGUAGE TESTING				34	1			49	82		10.1177/0265532215601881			JAN 2017	2017										0							WOS:000392606400003		
J	LaFlair, Geoffrey T.; Isbell, Daniel; May, L. D. Nicolas; Arvizu, Maria Nelly Gutierrez; Jamieson, Joan								Equating in small-scale language testing programs								LANGUAGE TESTING				34	1			127	144		10.1177/0265532215620825			JAN 2017	2017										0							WOS:000392606400006		
J	Palacio, F. X.; Valoy, M.; Bernacki, F.; Sanchez, M. S.; Nunez-Montellano, M. G.; Varela, O.; Ordano, M.								Bird fruit consumption results from the interaction between fruit-handling behaviour and fruit crop size								ETHOLOGY ECOLOGY & EVOLUTION				29	1			24	37		10.1080/03949370.2015.1080195			JAN 2017	2017										4							WOS:000392469300003		
J	Wilt, Joshua A.; Grubbs, Joshua B.; Pargament, Kenneth I.; Exline, Julie J.								Religious and Spiritual Struggles, Past and Present: Relations to the Big Five and Well-Being								INTERNATIONAL JOURNAL FOR THE PSYCHOLOGY OF RELIGION				27	1			51	64		10.1080/10508619.2016.1183251			2017	2017										3							WOS:000392645100005		
J	Pollet, Ingrid L.; Leonard, Marty L.; O'Driscoll, Nelson J.; Burgess, Neil M.; Shutler, Dave								Relationships between blood mercury levels, reproduction, and return rate in a small seabird								ECOTOXICOLOGY				26	1			97	103		10.1007/s10646-016-1745-4			JAN 2017	2017										5							WOS:000393028400010		
J	Brown, Louise A.; Niven, Elaine H.; Logie, Robert H.; Rhodes, Stephen; Allen, Richard J.								Visual feature binding in younger and older adults: encoding and suffix interference effects								MEMORY				25	2			261	275		10.1080/09658211.2016.1156705			2017	2017										6							WOS:000392495300012		
J	Diamond, J. M.; Arcasoy, S.; McDonnough, J. A.; Sonett, J. R.; Bacchetta, M.; D'Ovidio, F.; Cantu, E., III; Bermudez, C. A.; McBurnie, A.; Rushefski, M.; Kalman, L. H.; Oyster, M.; D'Errico, C.; Suzuki, Y.; Giles, J. T.; Ferrante, A.; Lippel, M.; Singh, G.; Lederer, D. J.; Christie, J. D.		Lung Transplant Body Composition S						Adipose Gene Expression Profile Changes With Lung Allograft Reperfusion								AMERICAN JOURNAL OF TRANSPLANTATION				17	1			239	245		10.1111/ajt.13964			JAN 2017	2017										1							WOS:000392508200028		
J	Simon, Svenja; Mittelstaedt, Sebastian; Kwon, Bum Chul; Stoffel, Andreas; Landstorfer, Richard; Neuhaus, Klaus; Muehlig, Anna; Scherer, Siegfried; Keim, Daniel A.								VisExpress: Visual exploration of differential gene expression data								INFORMATION VISUALIZATION				16	1			48	73		10.1177/1473871615612883			JAN 2017	2017										0							WOS:000392608700003		
J	Kapeller, Stefan; Dieckmann, Ulf; Schueler, Silvio								Varying selection differential throughout the climatic range of Norway spruce in Central Europe								Evolutionary Applications				10	1			25	38		10.1111/eva.12413			JAN 2017	2017										3							WOS:000392839500003		
J	Mathiesen, Sofie Smedegaard; Thyrring, Jakob; Hemmer-Hansen, Jakob; Berge, Jorgen; Sukhotin, Alexey; Leopold, Peter; Bekaert, Michael; Sejr, Mikael Kristian; Nielsen, Einar Eg								Genetic diversity and connectivity within Mytilus spp. in the subarctic and Arctic								EVOLUTIONARY APPLICATIONS				10	1			39	55		10.1111/eva.12415			JAN 2017	2017										9							WOS:000392839500004		
